Altium Designer Pick and Place Locations
C:\Users\ga92wum\git\UltraZohm\PCB\uz_d_endat\Project Outputs for UZ_D_ENDAT\Rev01\Pick Place\Pick Place for UZ_D_ENDAT(Default).csv

========================================================================================================================
File Design Information:

Date:       05.01.25
Time:       13:39
Revision:   5ebfa81568874f32b50dd9c8a3931b40c8b60b17
Variant:    Default
Units used: mm

"Designator","Footprint","Ref-X(mm)","Center-X(mm)","Ref-Y(mm)","Center-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Rotation","Comment","Layer"
"U3A","SOIC127P600X175-8N","92.4000","92.4000","89.8000","89.8000","89.6880","91.7050","0","THVD1450DR","TopLayer"
"U2C","SOP65P640X120-20N","57.8027","57.8027","18.1850","18.1850","54.8647","21.1100","0","TXB0108PWR","TopLayer"
"U2B","SOP65P640X120-20N","57.9027","57.9027","49.7850","49.7850","54.9647","52.7100","0","TXB0108PWR","TopLayer"
"U2A","SOP65P640X120-20N","58.3027","58.3027","82.0250","82.0250","55.3647","84.9500","0","TXB0108PWR","TopLayer"
"D5C","SOT95P230X117-3N","117.2750","117.2750","22.5600","22.5600","116.2750","23.5100","0","CDSOT23-SM712","TopLayer"
"D5B","SOT95P230X117-3N","117.3750","117.3750","54.1600","54.1600","116.3750","55.1100","0","CDSOT23-SM712","TopLayer"
"D5A","SOT95P230X117-3N","117.7750","117.7750","86.4000","86.4000","116.7750","87.3500","0","CDSOT23-SM712","TopLayer"
"D4C","SOT95P230X117-3N","117.3000","117.3000","27.5100","27.5100","116.3000","28.4600","0","CDSOT23-SM712","TopLayer"
"D4B","SOT95P230X117-3N","117.4000","117.4000","59.1100","59.1100","116.4000","60.0600","0","CDSOT23-SM712","TopLayer"
"D4A","SOT95P230X117-3N","117.8000","117.8000","91.3500","91.3500","116.8000","92.3000","0","CDSOT23-SM712","TopLayer"
"D3","WL-SMCW_0603","18.1000","18.1000","82.1000","82.1000","17.3000","82.1000","0","19-217/GHC-YR1S2/3T","TopLayer"
"D2","WL-SMCW_0603","11.8000","11.8000","81.8000","81.8000","11.0000","81.8000","0","KT-0603R","TopLayer"
